Artist,Title,Section,Lyrics,Sentiment,Subjectivity,Tempo,Key,Loudness,Mode
NASAYA,PATTERNS,[Outro],"Why you gotta leave me on the throne?
Why you gotta leave me on the throne?
Leave me on the throne
On the throne",1 star,0.7423363327980042,90.009,10,-5.635,0
Declan McKenna,Brazil,[Verse 1],"I heard you sold the Amazon
To show the country that you're from
Is where the world should want to be
For a fine something all people need
I'm faithless now
Though we win every time and I don't know how
'Cause I haven't bought you and I haven't sold me
But the people are dying to, to get on TV",1 star,0.7105945944786072,121.079,4,-5.213,1
Declan McKenna,Brazil,[Chorus],"I heard he lives down a river somewhere
With six cars and a grizzly bear
He got eyes, but he can't see
Well, he talks like an angel, but he looks like me
I heard he lives down a river somewhere
With six cars and a grizzly bear
He got eyes, but he can't see
Well, he talks like an angel, but he looks like me",1 star,0.3291255533695221,121.079,4,-5.213,1
Declan McKenna,Brazil,[Verse  2],"Oh, Lord! What have I become?
I'm the face of God, I'm my father's son
I'm not what you think you see
I know you can't eat leather, but you can't stop me
Why would you lie, why would you lie about how you feel?
I've got a mission and my mission is real
Because you've had your chances, yeah, you've had enough
I'm gonna burn your house down to spread peace and love
And it gets me down
Oh, Lord, how it gets me down",1 star,0.33706289529800415,121.079,4,-5.213,1
Declan McKenna,Brazil,[Bridge],"I wanna play the beautiful game while I'm in Brazil
'Cause everybody plays the beautiful game while out in Brazil
'Cause it's all you've ever wanted, and it's all that you want still
Don't you wanna play the beautiful game out in Brazil?
I wanna play the beautiful game while I'm in Brazil
'Cause everybody plays the beautiful game while out in Brazil
It's all you've ever wanted, and it's all that you want still
Don't you wanna play the beautiful game out in Brazil?
(
Oh yeah!
)",1 star,0.35903751850128174,121.079,4,-5.213,1
Declan McKenna,Brazil,[Spoken Outro],And that was my triple collateral on Free-for-All,5 stars,0.3314916491508484,121.079,4,-5.213,1
Lykke Li,I Follow Rivers - The Magician Remix,[Verse 1],"Oh I beg you, can I follow?
Oh I ask you, why not always?
Be the ocean, where I unravel
Be my only, be the water where I'm wading",1 star,0.29812148213386536,121.974,9,-5.796,0
Lykke Li,I Follow Rivers - The Magician Remix,[Pre-Chorus],"You're my river running high
Run deep, run wild",5 stars,0.36924058198928833,121.974,9,-5.796,0
Lykke Li,I Follow Rivers - The Magician Remix,[Chorus],"I, I follow, I follow you
Deep sea baby, I follow you
I, I follow, I follow you
Dark doom honey, I follow you
I, I follow, I follow you
Deep sea baby, I follow you
I, I follow, I follow you
Dark doom honey, I follow you
I, I follow, I follow you
Deep sea baby, I follow you
I, I follow, I follow you
Dark doom honey, I follow you
I, I follow, I follow you
Deep sea baby, I follow you
I, I follow, I follow you
Dark doom honey, I follow you",3 stars,0.2796357274055481,121.974,9,-5.796,0
Lykke Li,I Follow Rivers - The Magician Remix,[Verse 2],"He a message
I'm the runner
He the rebel
I'm the daughter waiting for you",1 star,0.23497408628463745,121.974,9,-5.796,0
Lykke Li,I Follow Rivers - The Magician Remix,[Outro],"I, I follow, I follow you
Deep sea baby, I follow you
I, I follow, I follow you
Dark doom honey, I follow you",3 stars,0.27044278383255005,121.974,9,-5.796,0
Childish Gambino,Me and Your Mama,[Intro],"I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la",5 stars,0.7109586596488953,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Intro],"I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la",5 stars,0.7109586596488953,118.073,5,-12.111,1
Childish Gambino,Me and Your Mama,[Chorus 1],"Do what you want
(I'm telling you…) Let me into your heart",5 stars,0.3918913006782532,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Chorus 1],"Do what you want
(I'm telling you…) Let me into your heart",5 stars,0.3918913006782532,118.073,5,-12.111,1
Childish Gambino,Me and Your Mama,[Verse 1],"Can't stand it, backhanded
They wanna see us falling apart
You know that I love you
So let me into you",1 star,0.5909761786460876,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Verse 1],"Can't stand it, backhanded
They wanna see us falling apart
You know that I love you
So let me into you",1 star,0.5909761786460876,118.073,5,-12.111,1
Childish Gambino,Me and Your Mama,[Chorus 2],"Let me into your heart
(Do you really love me? I'ma get you, girl, ahhh!)",5 stars,0.6598795056343079,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Chorus 2],"Let me into your heart
(Do you really love me? I'ma get you, girl, ahhh!)",5 stars,0.6598795056343079,118.073,5,-12.111,1
Childish Gambino,Me and Your Mama,[Verse 2],"This is the end of us
Sleeping with the moon and the stars
I know where you've been
You can see us far then near",1 star,0.2678586542606354,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Verse 2],"This is the end of us
Sleeping with the moon and the stars
I know where you've been
You can see us far then near",1 star,0.2678586542606354,118.073,5,-12.111,1
Childish Gambino,Me and Your Mama,[Chorus 3],"Let me into your heart
(Oh, this ain't no bullshit, I really love you, girl)
Oh, oh, god",5 stars,0.5019983053207397,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Chorus 3],"Let me into your heart
(Oh, this ain't no bullshit, I really love you, girl)
Oh, oh, god",5 stars,0.5019983053207397,118.073,5,-12.111,1
Childish Gambino,Me and Your Mama,[Bridge],"Girl, you really got a hold on me
So this isn't just puppy love
Girl, you really got a hold on me
So this isn't just puppy love",5 stars,0.42759808897972107,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Bridge],"Girl, you really got a hold on me
So this isn't just puppy love
Girl, you really got a hold on me
So this isn't just puppy love",5 stars,0.42759808897972107,118.073,5,-12.111,1
Childish Gambino,Me and Your Mama,[Outro],"I'm in love when we are smokin' that
(Oh my God, I)
Let me in
 
(Girl, you really got a hold, woo!)",5 stars,0.6318319439888,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Outro],"I'm in love when we are smokin' that
(Oh my God, I)
Let me in
 
(Girl, you really got a hold, woo!)",5 stars,0.6318319439888,118.073,5,-12.111,1
Tove Lo,No One Dies From Love,[Verse 1],"We were so magical, why end this way?
I know you're furious, yeah, just like me
You got good reasons, but I do too
What really happened here? I wish I knew",5 stars,0.3565320074558258,121.099,0,-6.632,1
Tove Lo,No One Dies From Love,[Pre-Chorus],"It escalated so fast (So fast)
We yelled things we can't take back (Take back)
It escalated too soon
I know what they say, I know that they say that",1 star,0.6279951930046082,121.099,0,-6.632,1
Tove Lo,No One Dies From Love,[Chorus],"No one dies from love (No one dies from love)
Guess I'll be the first (Guess I'll be the first)
Will you remember us (You'll remember)
Or are the memories too stained with blood now?
No one dies from love (No one dies from love)
Guess I'll be the first (Guess I'll be the first)
Will you remember us (You'll remember)
Or are the memories too stained with blood now?",1 star,0.38585925102233887,121.099,0,-6.632,1
Tove Lo,No One Dies From Love,[Verse 2],"I tried my best with you, you claim the same
Somehow, we're strangers, but share this pain
Keep writin' letters I'll never send
Don't want you movin' on when it's my end",1 star,0.7426264882087708,121.099,0,-6.632,1
Tove Lo,No One Dies From Love,[Bridge],(Love),5 stars,0.6595040559768677,121.099,0,-6.632,1
The Weeknd,Save Your Tears (with Ariana Grande) (Remix),[Verse 1: The Weeknd],"I saw you dancing in a crowded room (Uh)
You look so happy when I'm not with you
But then you saw me, caught you by surprise
A single teardrop falling from your eye
[Refrain: The Weeknd & 
Ariana Grande
]
I don't know why I run away (
Oh
)
I make you cry when I run away (
Oh
)",1 star,0.2804725766181946,118.091,0,-4.645,1
The Weeknd,Save Your Tears (with Ariana Grande) (Remix),[Pre-Chorus: The Weeknd],"Take me back 'cause I wanna stay
Save your tears for another
[Chorus: The Weeknd & 
Ariana Grande
]
Save your tears for another day (
Oh
)
Save your tears for another day (
Mm
)",1 star,0.7547481060028076,118.091,0,-4.645,1
The Weeknd,Save Your Tears (with Ariana Grande) (Remix),[Verse 2: Ariana Grande],"Met you once under a Pisces moon
I kept my distance 'cause I know that you
Don't like when I'm with nobody else
I couldn't help it, I put you through hell",1 star,0.7822179198265076,118.091,0,-4.645,1
The Weeknd,Save Your Tears (with Ariana Grande) (Remix),[Refrain: Ariana Grande],"I don't know why I run away, oh boy (Run away, oh yeah; oh)
I make you cry when I run away (Away, oh; oh)",1 star,0.7524486780166626,118.091,0,-4.645,1
The Weeknd,Save Your Tears (with Ariana Grande) (Remix),[Pre-Chorus: Ariana Grande],"Boy, take me back 'cause I wanna stay
Save your tears for another
I realize that it's much too late
And you deserve someone better",1 star,0.6103460788726807,118.091,0,-4.645,1
The Weeknd,Save Your Tears (with Ariana Grande) (Remix),[Chorus: Ariana Grande],"Save your tears for another day (Oh)
Save your tears for another day (Oh)
[Refrain: Both, 
Ariana Grande
]
(
Bum, b
um, bum, bum, bum
)
I don't know why I run away (
Oh
)
(
Bum, bum, bum, bum, bum
)
I make you cry when I run away (
Save
)
[Chorus: Both, 
Ariana Grande
 & 
The Weeknd
]
Save your tears for another day (
Ooh
; oh)
Ooh, girl, I said
 (
Okay
)
Save
 (
Save
) 
your
 (
Your
) 
tears for another
 day (
Oh yeah, yeah
; oh)
[Outro: The Weeknd & 
Both
]
Save your tears for another day (
Oh
)
Save your tears for another day (
Oh
)
Save your tears for another day",1 star,0.5670686364173889,118.091,0,-4.645,1
Kid Travis,Strawberry Skies,[Verse 1],"Can I, can I tell you a secret? Yeah
Girl, you brighten up my world
Say you love me like you mean it, yeah
Girl, I wanna hear you say it
Can't you tell I want you by my side?
So do you mind?
It's late, but let's take one more drive
Just you and I",1 star,0.3161637485027313,89.887,11,-6.587,0
Kid Travis,Strawberry Skies,[Chorus],"We're gone with the wind
Hair in your face
Put my hand on your waist
Strawberry skies all on your lips
'Cause I love how it taste
Hope that you catch me when I fall
No warning at all
When I'm not with you, I go through withdrawals
Oh, we're gone with the wind
Hair in your face
Put my hand on your waist
Strawberry skies all on your lips
'Cause I love how it taste
Hope that you catch me when I fall
No warning at all
When I'm not with you, I go through withdrawals
We're gone with the wind
Hair in your face
Put my hand on your waist
Strawberry skies all on your lips
'Cause I love how it taste
Hope that you catch me when I fall
No warning at all
When I'm not with you, I go through withdrawals",1 star,0.6156714558601379,89.887,11,-6.587,0
Kid Travis,Strawberry Skies,[Verse 2],"Babe, you know when it gets late, yeah
I'll be fiending for your taste
I'll pull you closer, grab your waist
And never let you go",1 star,0.608048141002655,89.887,11,-6.587,0
Kid Travis,Strawberry Skies,[Bridge],"Can't you tell I want you by my side?
Like, do you mind?
It's late, but let's take one more drive
Just you and I",1 star,0.3435903489589691,89.887,11,-6.587,0
The Weeknd,Less Than Zero,[Verse 1],"Remember I was your hero
, yeah
I'd wear your heart like a symbol
I couldn't save you from my darkest truth of all
I know
I'll always be less than zero
Oh, yeah
You tried your best with me, I know
I couldn't face you with my darkest truth of all
Oh",1 star,0.5873355865478516,142.981,0,-5.55,1
The Weeknd,Less Than Zero,[Chorus],"I can't get it out of my head
No, I can't shake this feeling that crawls in my bed
I try to hide it, but I know you know me (Know you know me)
I try to fight it, but I'd rather be free",1 star,0.6893731951713562,142.981,0,-5.55,1
The Weeknd,Less Than Zero,[Verse 2],"Oh yeah
Can we meet in the middle?
Oh yeah
'Cause you were just like me before
Now you'd rather leavе me
Than to watch me die in your arms, oh",3 stars,0.38230398297309875,142.981,0,-5.55,1
The Weeknd,Less Than Zero,[Bridge],"(I can't get it out of my head)
(No, I can't shake this feeling that crawls in my bed)
(I try, I try)
(I try, I try)",1 star,0.6556021571159363,142.981,0,-5.55,1
The Weeknd,Less Than Zero,[Outro],"Yeah
I'll always be less than zero
You tried your best with me, I know",1 star,0.5769175291061401,142.981,0,-5.55,1
Tame Impala,Let It Happen,[Verse 1],"It's always around me, all this noise
But not nearly as loud as the voice saying
""Let it happen, let it happen (It's gonna feel so good)
Just let it happen, let it happen""",1 star,0.6025177240371704,125.012,1,-5.875,0
